338.6451 	EXP 	Sound  started
339.5154 	DATA 	Keypress: num_add
340.5155 	DATA 	Keypress: num_add
340.6014 	DATA 	Keypress: 1
341.5155 	DATA 	Keypress: num_add
342.5153 	DATA 	Keypress: num_add
343.5152 	DATA 	Keypress: num_add
344.5151 	DATA 	Keypress: num_add
345.5155 	DATA 	Keypress: num_add
346.5152 	DATA 	Keypress: num_add
347.5150 	DATA 	Keypress: num_add
348.5151 	DATA 	Keypress: num_add
349.5151 	DATA 	Keypress: num_add
350.5154 	DATA 	Keypress: num_add
351.5154 	DATA 	Keypress: num_add
352.5151 	DATA 	Keypress: num_add
353.5148 	DATA 	Keypress: num_add
354.5152 	DATA 	Keypress: num_add
355.5149 	DATA 	Keypress: num_add
356.5147 	DATA 	Keypress: num_add
356.6463 	EXP 	Sound  started
357.5166 	DATA 	Keypress: num_add
357.9072 	DATA 	Keypress: 1
358.5158 	DATA 	Keypress: num_add
359.5162 	DATA 	Keypress: num_add
360.5160 	DATA 	Keypress: num_add
361.5159 	DATA 	Keypress: num_add
362.5156 	DATA 	Keypress: num_add
363.5156 	DATA 	Keypress: num_add
364.5160 	DATA 	Keypress: num_add
365.5153 	DATA 	Keypress: num_add
366.5157 	DATA 	Keypress: num_add
367.5155 	DATA 	Keypress: num_add
368.5157 	DATA 	Keypress: num_add
369.5153 	DATA 	Keypress: num_add
370.5155 	DATA 	Keypress: num_add
371.5156 	DATA 	Keypress: num_add
372.5155 	DATA 	Keypress: num_add
373.5152 	DATA 	Keypress: num_add
374.5155 	DATA 	Keypress: num_add
374.6478 	EXP 	Sound  started
375.5154 	DATA 	Keypress: num_add
376.5151 	DATA 	Keypress: num_add
377.5152 	DATA 	Keypress: num_add
378.5153 	DATA 	Keypress: num_add
379.5149 	DATA 	Keypress: num_add
380.5153 	DATA 	Keypress: num_add
381.5149 	DATA 	Keypress: num_add
382.5148 	DATA 	Keypress: num_add
383.5163 	DATA 	Keypress: num_add
384.5159 	DATA 	Keypress: num_add
385.5155 	DATA 	Keypress: num_add
386.5160 	DATA 	Keypress: num_add
387.5157 	DATA 	Keypress: num_add
388.5157 	DATA 	Keypress: num_add
388.6494 	EXP 	window1: blendMode = 'avg'
389.5161 	DATA 	Keypress: num_add
404.3041 	DATA 	Keypress: space
404.3049 	EXP 	window1: blendMode = 'avg'
432.4421 	DATA 	Keypress: num_add
432.4556 	EXP 	window1: blendMode = 'avg'
432.4719 	EXP 	Sound  started
433.4424 	DATA 	Keypress: num_add
434.4423 	DATA 	Keypress: num_add
435.4432 	DATA 	Keypress: num_add
436.4427 	DATA 	Keypress: num_add
437.4429 	DATA 	Keypress: num_add
438.4430 	DATA 	Keypress: num_add
439.4429 	DATA 	Keypress: num_add
440.4432 	DATA 	Keypress: num_add
441.4430 	DATA 	Keypress: num_add
442.4429 	DATA 	Keypress: num_add
443.4428 	DATA 	Keypress: num_add
444.4429 	DATA 	Keypress: num_add
445.4429 	DATA 	Keypress: num_add
446.4430 	DATA 	Keypress: num_add
446.4729 	EXP 	Sound  started
447.4430 	DATA 	Keypress: num_add
447.8624 	DATA 	Keypress: 1
448.4426 	DATA 	Keypress: num_add
449.4424 	DATA 	Keypress: num_add
450.4427 	DATA 	Keypress: num_add
451.4426 	DATA 	Keypress: num_add
452.4423 	DATA 	Keypress: num_add
453.4425 	DATA 	Keypress: num_add
454.4423 	DATA 	Keypress: num_add
455.4422 	DATA 	Keypress: num_add
456.4423 	DATA 	Keypress: num_add
457.4421 	DATA 	Keypress: num_add
458.4423 	DATA 	Keypress: num_add
459.4421 	DATA 	Keypress: num_add
460.4418 	DATA 	Keypress: num_add
461.4418 	DATA 	Keypress: num_add
462.4428 	DATA 	Keypress: num_add
463.4430 	DATA 	Keypress: num_add
464.4432 	DATA 	Keypress: num_add
464.4744 	EXP 	Sound  started
465.4432 	DATA 	Keypress: num_add
465.4565 	DATA 	Keypress: 1
466.4431 	DATA 	Keypress: num_add
467.4428 	DATA 	Keypress: num_add
468.4430 	DATA 	Keypress: num_add
469.4431 	DATA 	Keypress: num_add
470.4428 	DATA 	Keypress: num_add
471.4426 	DATA 	Keypress: num_add
472.4431 	DATA 	Keypress: num_add
473.4424 	DATA 	Keypress: num_add
474.4424 	DATA 	Keypress: num_add
475.4433 	DATA 	Keypress: num_add
476.4429 	DATA 	Keypress: num_add
477.4422 	DATA 	Keypress: num_add
478.4423 	DATA 	Keypress: num_add
479.4426 	DATA 	Keypress: num_add
480.4424 	DATA 	Keypress: num_add
481.4423 	DATA 	Keypress: num_add
482.4423 	DATA 	Keypress: num_add
482.4758 	EXP 	Sound  started
483.4426 	DATA 	Keypress: num_add
484.4426 	DATA 	Keypress: num_add
485.4422 	DATA 	Keypress: num_add
486.4422 	DATA 	Keypress: num_add
487.4423 	DATA 	Keypress: num_add
488.4428 	DATA 	Keypress: num_add
489.4431 	DATA 	Keypress: num_add
490.4432 	DATA 	Keypress: num_add
491.4431 	DATA 	Keypress: num_add
492.4428 	DATA 	Keypress: num_add
493.4432 	DATA 	Keypress: num_add
494.4428 	DATA 	Keypress: num_add
495.4429 	DATA 	Keypress: num_add
496.4428 	DATA 	Keypress: num_add
497.4430 	DATA 	Keypress: num_add
498.4427 	DATA 	Keypress: num_add
499.4426 	DATA 	Keypress: num_add
500.4428 	DATA 	Keypress: num_add
500.4774 	EXP 	Sound  started
501.4430 	DATA 	Keypress: num_add
501.7720 	DATA 	Keypress: 1
502.4428 	DATA 	Keypress: num_add
503.4424 	DATA 	Keypress: num_add
504.4432 	DATA 	Keypress: num_add
505.4428 	DATA 	Keypress: num_add
506.4426 	DATA 	Keypress: num_add
507.4427 	DATA 	Keypress: num_add
508.4427 	DATA 	Keypress: num_add
509.4425 	DATA 	Keypress: num_add
510.4422 	DATA 	Keypress: num_add
511.4425 	DATA 	Keypress: num_add
512.4433 	DATA 	Keypress: num_add
513.4422 	DATA 	Keypress: num_add
514.4427 	DATA 	Keypress: num_add
515.4419 	DATA 	Keypress: num_add
516.4433 	DATA 	Keypress: num_add
517.4433 	DATA 	Keypress: num_add
518.4432 	DATA 	Keypress: num_add
518.4787 	EXP 	Sound  started
519.4431 	DATA 	Keypress: num_add
520.4429 	DATA 	Keypress: num_add
521.4428 	DATA 	Keypress: num_add
522.4433 	DATA 	Keypress: num_add
523.4428 	DATA 	Keypress: num_add
524.4430 	DATA 	Keypress: num_add
525.4430 	DATA 	Keypress: num_add
526.4428 	DATA 	Keypress: num_add
527.4427 	DATA 	Keypress: num_add
528.4429 	DATA 	Keypress: num_add
529.4426 	DATA 	Keypress: num_add
530.4424 	DATA 	Keypress: num_add
531.4424 	DATA 	Keypress: num_add
532.4426 	DATA 	Keypress: num_add
532.4801 	EXP 	Sound  started
533.4425 	DATA 	Keypress: num_add
533.6966 	DATA 	Keypress: 1
534.4425 	DATA 	Keypress: num_add
535.4422 	DATA 	Keypress: num_add
536.4421 	DATA 	Keypress: num_add
537.4425 	DATA 	Keypress: num_add
538.4425 	DATA 	Keypress: num_add
539.4424 	DATA 	Keypress: num_add
540.4423 	DATA 	Keypress: num_add
541.4423 	DATA 	Keypress: num_add
542.4431 	DATA 	Keypress: num_add
543.4434 	DATA 	Keypress: num_add
544.4432 	DATA 	Keypress: num_add
545.4432 	DATA 	Keypress: num_add
546.4428 	DATA 	Keypress: num_add
547.4432 	DATA 	Keypress: num_add
548.4429 	DATA 	Keypress: num_add
549.4428 	DATA 	Keypress: num_add
550.4430 	DATA 	Keypress: num_add
550.4815 	EXP 	Sound  started
551.4431 	DATA 	Keypress: num_add
552.4429 	DATA 	Keypress: num_add
552.8426 	DATA 	Keypress: 1
553.4429 	DATA 	Keypress: num_add
554.4430 	DATA 	Keypress: num_add
555.4426 	DATA 	Keypress: num_add
556.4424 	DATA 	Keypress: num_add
557.4430 	DATA 	Keypress: num_add
558.4428 	DATA 	Keypress: num_add
559.4424 	DATA 	Keypress: num_add
560.4423 	DATA 	Keypress: num_add
561.4426 	DATA 	Keypress: num_add
562.4426 	DATA 	Keypress: num_add
563.4422 	DATA 	Keypress: num_add
564.4428 	DATA 	Keypress: num_add
565.4422 	DATA 	Keypress: num_add
566.4426 	DATA 	Keypress: num_add
567.4426 	DATA 	Keypress: num_add
568.4419 	DATA 	Keypress: num_add
568.4829 	EXP 	Sound  started
569.4431 	DATA 	Keypress: num_add
570.4432 	DATA 	Keypress: num_add
571.4433 	DATA 	Keypress: num_add
571.9568 	DATA 	Keypress: 1
572.4432 	DATA 	Keypress: num_add
573.4429 	DATA 	Keypress: num_add
574.4436 	DATA 	Keypress: num_add
575.4430 	DATA 	Keypress: num_add
576.4431 	DATA 	Keypress: num_add
577.4432 	DATA 	Keypress: num_add
578.4428 	DATA 	Keypress: num_add
579.4429 	DATA 	Keypress: num_add
580.4427 	DATA 	Keypress: num_add
581.4428 	DATA 	Keypress: num_add
582.4424 	DATA 	Keypress: num_add
583.4430 	DATA 	Keypress: num_add
584.4427 	DATA 	Keypress: num_add
585.4427 	DATA 	Keypress: num_add
